SOURCE_ID,teff_gspphot,lum_flame,radius_flame,parallax_over_error,ruwe,spectral
137340860715191552,4722.3906,0.24985154,0.7444062,43.176624,1.0563403,K (3900-5300)
137351748456252160,4930.7236,44.52992,9.15146,26.565159,0.99447227,K (3900-5300)
137357971864813568,6460.3813,2.6193488,1.2867174,20.58326,0.89650506,F (6000-7500)
137359655491990016,5918.3135,1.531564,1.1762168,73.313614,1.1743027,G (5300-6000)
138764178517528192,4563.764,27.06046,7.859906,24.469395,1.0711694,K (3900-5300)
138765965223904640,5881.4707,1.4454801,1.1569942,75.59426,1.159489,G (5300-6000)
138837261681358208,5796.2344,1.0818951,1.0335485,31.587564,1.0771378,G (5300-6000)
138847913200141440,5822.322,1.1629987,1.0602918,64.206604,1.1088636,G (5300-6000)
138849665546774144,4822.3955,0.32153317,0.8137898,39.088406,1.0406661,K (3900-5300)
138849802985712512,5828.407,1.2175632,1.0795459,124.962776,1.1360162,G (5300-6000)
138852276886889472,5983.2285,1.8529484,1.2837917,22.548264,1.0389477,G (5300-6000)
138854853867216640,5907.8643,1.6944182,1.2433444,31.84162,0.9251598,G (5300-6000)
138858667798248576,3920.555,0.07162261,0.58722496,20.966019,1.0682881,K (3900-5300)
138863095908776064,5797.6406,1.0088564,0.99571013,105.691574,1.0044699,G (5300-6000)
138867738769084288,5811.3687,3.2786222,1.786721,38.632572,1.0780861,G (5300-6000)
138869662914461056,3834.4917,0.114152275,0.7622691,136.28784,1.137339,M (3000-3900)
138872446053220096,5974.163,6.8826995,2.4537811,21.80253,1.0685315,G (5300-6000)
138874267119987968,5895.669,1.5971606,1.1814871,25.832048,0.97907037,G (5300-6000)
138878459007444864,5781.3774,1.0448991,1.0190977,228.56088,0.8960487,G (5300-6000)
138881860621513600,3434.5273,0.032048654,0.505283,28.084053,1.0023016,M (3000-3900)
138882135499407744,5932.3237,2.0511262,1.3560628,24.72921,1.1313208,G (5300-6000)
138894642444148864,5283.1245,0.54386055,0.8829077,32.42982,1.0828103,K (3900-5300)
138898525094580736,5209.2383,0.52689856,0.85320354,55.820045,1.0522523,K (3900-5300)
138900105642528512,5431.813,1.1814413,1.2343534,50.979904,0.9924901,G (5300-6000)
138900792837298688,5882.711,1.8453369,1.3087114,26.559288,1.128365,G (5300-6000)
138905053444843264,4376.975,0.13854764,0.64730823,24.87751,1.022877,K (3900-5300)
138918797340301952,3780.2612,0.07014326,0.6166427,49.354984,1.1896757,M (3000-3900)
138925703647662592,5079.3364,0.49796352,0.9132761,29.951424,1.0559953,K (3900-5300)
138932884832942080,5717.692,0.9779222,1.0175352,31.668186,1.1497761,G (5300-6000)
138938588549475456,5169.6416,0.5633158,0.9442498,51.450367,1.0976247,K (3900-5300)
138944807662238080,5901.2026,1.3807381,1.1205683,32.235058,1.0335844,G (5300-6000)
138948071837380736,5504.984,0.97565585,1.2633779,43.70194,1.1122059,G (5300-6000)
138948552873715072,4806.268,0.31588352,0.840989,24.486113,1.21481,K (3900-5300)
138954634547388928,3671.0112,0.09988682,0.79597855,49.485275,1.0482495,M (3000-3900)
138954771986341504,5521.388,0.5790102,0.83228105,99.52978,1.0677143,G (5300-6000)
138956696131697920,5336.2896,1.9208617,1.592951,64.1637,1.0838985,G (5300-6000)
138957275951925760,4035.5183,0.07624251,0.5642104,71.133675,0.98180753,K (3900-5300)
138958272384462976,5590.637,2.4320056,1.6689273,110.617584,1.1006702,G (5300-6000)
138967588169073280,5901.634,4.359919,2.0100293,42.832615,1.128032,G (5300-6000)
138970165149128960,5742.3853,1.9972258,1.4494644,110.037605,1.0795847,G (5300-6000)
138975181670778880,5110.523,0.41813073,0.8286589,31.404799,0.940107,K (3900-5300)
138980129471878400,4289.206,0.10382748,0.5823437,793.804,1.157181,K (3900-5300)
138986348585683072,4867.0615,0.32532203,0.8019922,38.471855,1.0667635,K (3900-5300)
138990884071254912,5477.3794,0.8168032,1.004099,21.565777,1.0540205,G (5300-6000)
138993014374900352,5443.9033,0.5947266,0.87149495,20.076305,1.0278722,G (5300-6000)
138995075959185792,4570.9507,0.21822138,0.74532384,33.32678,1.0016713,K (3900-5300)
139000504797893120,5629.548,2.7120483,1.7406015,26.778013,1.0984417,G (5300-6000)
139022426311029888,3672.638,0.0873566,0.74099344,23.834013,1.1222488,M (3000-3900)
139042080081348864,5724.872,1.827718,1.3766446,56.88026,1.0737231,G (5300-6000)
139043317032185216,4361.99,0.21959174,0.82332206,26.253433,1.057056,K (3900-5300)
139043763709020288,4676.5435,0.30201948,0.83928996,22.030767,0.9714238,K (3900-5300)
139047646358825344,4367.645,0.2634897,0.8961953,25.271093,0.99507976,K (3900-5300)
139118152542588032,5501.8174,0.80411196,0.99185896,23.872374,1.1292051,G (5300-6000)
139118599219181824,5362.8086,3.6751747,2.2264144,38.93555,1.362096,G (5300-6000)
139138562227617152,5756.9556,1.2959985,1.1457164,41.485832,0.91968745,G (5300-6000)
139161720690855168,5932.33,2.8763587,1.6179283,34.51587,0.99737483,G (5300-6000)
139167007795028992,4515.8286,0.39423987,1.0276004,41.914,1.101665,K (3900-5300)
139169176754058880,3479.5474,0.050511144,0.6192444,21.210176,1.066396,M (3000-3900)
139172853246089728,5922.503,2.026379,1.3517748,115.18865,1.0601938,G (5300-6000)
139177560530632704,4841.2554,0.27705255,0.74290407,71.96023,1.1004964,K (3900-5300)
139183504764938624,6461.655,2.61837,1.2878473,31.749468,1.035498,F (6000-7500)
139187353055636224,4307.683,0.14450052,0.6820917,79.58844,1.0099458,K (3900-5300)
139218448619533952,5015.919,0.37825146,0.81424695,133.58296,1.0984474,K (3900-5300)
139219479411680128,4607.183,0.31464383,0.8815205,124.416794,1.2660553,K (3900-5300)
139220441484375552,4793.5645,0.3511975,0.8472067,32.220776,0.999657,K (3900-5300)
139235147452319232,5509.8877,2.0505588,1.5789388,23.633009,1.1146957,G (5300-6000)
139237209036595712,5442.747,1.3431871,1.298365,25.9446,0.9965921,G (5300-6000)
139238445987196800,6558.9233,4.0157804,1.5416598,24.26026,1.0606204,F (6000-7500)
139241332205198848,4502.229,0.3797138,1.0126824,26.631874,1.0447131,K (3900-5300)
139244493301351680,5317.8945,5.2119293,2.817193,20.923807,0.96073353,G (5300-6000)
139246417446498816,3700.929,0.13848372,0.73677564,55.052456,1.0333086,M (3000-3900)
139268613837386368,5836.62,1.1347847,1.043711,39.980396,0.93082094,G (5300-6000)
139270400543757312,6020.4834,2.1142998,1.3300173,34.529015,1.0206903,F (6000-7500)
139271465695803520,3292.295,0.011721296,0.33301392,79.9439,0.9524635,M (3000-3900)
139271981091711616,5363.1797,0.8431986,1.0564779,25.340534,0.980679,G (5300-6000)
139276172979763712,6150.986,1.7578468,1.1613111,38.15375,0.98307556,F (6000-7500)
139278956118640000,5927.076,2.3622909,1.4671614,31.727388,1.0559156,G (5300-6000)
139279505874443136,6465.9624,2.1713593,1.1686891,27.444366,0.9452384,F (6000-7500)
139284281878065536,3272.1897,0.009208685,0.29678416,24.361427,1.0394406,M (3000-3900)
139285828066264576,5673.841,0.7168381,0.8763574,56.234344,0.9146784,G (5300-6000)
139286854561294208,4441.9673,0.15419511,0.66073227,30.442657,1.0581043,K (3900-5300)
139287133736316032,5266.682,0.8684549,1.1257416,27.702744,1.1752032,K (3900-5300)
139296135987758208,5784.854,1.1172278,1.0523338,64.45566,1.0240055,G (5300-6000)
139298850407223936,4920.848,0.2347276,0.6680172,190.0039,1.2171879,K (3900-5300)
139300430955045504,6313.36,2.7409549,1.37827,26.778814,1.161974,F (6000-7500)
139308402414302848,5802.1113,3.5011058,1.8555446,71.99669,1.0696528,G (5300-6000)
139309948602510720,6280.4194,3.060854,1.4760993,43.166527,1.0525258,F (6000-7500)
139311185553253632,6272.133,4.6824107,1.8303448,55.022533,1.1566155,F (6000-7500)
139311769669252992,5784.4917,4.502976,2.117581,25.505297,1.2278072,G (5300-6000)
139322592986229888,6540.743,3.372153,1.4273186,49.073418,1.0738966,F (6000-7500)
139325960240584448,6076.1763,6.2623215,2.2576902,28.300364,1.0122396,F (6000-7500)
139326956672992512,5114.9097,0.48770708,0.89439136,21.229519,1.0501441,K (3900-5300)
139329701154926336,4926.4756,65.24259,11.0875845,29.353636,1.1067059,K (3900-5300)
139333485023023488,6098.694,7.8033047,2.500295,36.374237,1.1588731,F (6000-7500)
139339223099319808,4059.1038,0.081302926,0.5771751,20.693207,1.0198412,K (3900-5300)
139342315475757440,5535.224,0.7386523,0.9337918,26.57654,0.9590915,G (5300-6000)
139342796512088448,5041.9116,0.31850806,0.7344373,48.224834,0.99873704,K (3900-5300)
139344475843120512,6263.7163,2.77627,1.6958978,93.657585,0.8195327,F (6000-7500)
139350664892188672,5258.8354,0.86187935,1.1045043,45.897907,1.0462011,K (3900-5300)
139372277167564160,5823.124,1.8366437,1.3314015,48.578022,1.2263721,G (5300-6000)
139381485577839872,5539.9,1.2873971,1.3396386,25.53135,0.9903579,G (5300-6000)
139383925118978688,5130.701,13.330265,4.634665,40.98819,0.89920455,K (3900-5300)
139387292373236352,5562.2036,0.5929499,0.8310033,121.96149,1.1059899,G (5300-6000)
139394129961075584,5685.6772,1.1336355,1.099085,20.134218,1.0180885,G (5300-6000)
139398115690720256,5250.1987,0.5396686,0.8855562,70.77451,1.0759714,K (3900-5300)
139402479377451136,5661.259,2.4883897,1.643063,24.340027,1.0626863,G (5300-6000)
139411000592531200,5333.7676,0.5351738,0.84745896,265.42252,1.0350395,G (5300-6000)
139424813207353984,5331.092,1.028978,1.1903273,64.6175,0.98620766,G (5300-6000)
139429417412262144,6665.925,4.546924,1.5852773,72.84484,1.0451293,F (6000-7500)
139429829729108096,4858.6895,0.3410502,0.82676566,28.731878,0.9646769,K (3900-5300)
139438385304119808,5005.6064,0.87843865,1.2549362,21.420551,0.99092245,K (3900-5300)
139444810575173760,4544.4834,0.18847355,0.7007236,125.02929,0.95040506,K (3900-5300)
139448727585310464,4977.2344,0.7290713,1.1264395,52.189938,1.0258541,K (3900-5300)
139450991031707520,3525.1013,0.071109176,0.71250373,40.474945,0.9901486,M (3000-3900)
139451407644732160,5415.256,0.497275,0.8017994,36.507675,1.1436988,G (5300-6000)
139457935995070592,4471.376,0.14911738,0.6442229,42.555496,1.0043149,K (3900-5300)
139458829348259968,5959.5205,1.325576,1.0827514,59.748287,1.0215968,G (5300-6000)
139463433553163008,5699.0396,0.5713283,0.8921182,166.20282,0.9195656,G (5300-6000)
139464842302416000,5033.8223,0.8637944,1.2089994,21.292894,0.9835835,K (3900-5300)
139470198125534976,5522.74,1.3003129,1.2501972,46.1642,1.1334723,G (5300-6000)
139470408578515456,3097.7368,0.0100843515,0.3465598,22.843735,1.0787805,M (3000-3900)
139472126567856640,4398.309,0.14819953,0.66209775,25.803167,0.9479996,K (3900-5300)
139473157359999104,5778.468,1.0238,1.017663,57.38576,1.1353371,G (5300-6000)
139474600468998400,6320.8853,5.7556715,2.0033953,24.410202,1.0575645,F (6000-7500)
139474840987158400,3539.5947,0.045985565,0.5692406,113.91277,1.1214274,M (3000-3900)
139476799492262656,3093.9622,0.0038343912,0.21549407,54.071697,0.89028263,M (3000-3900)
139487244852601856,5890.9097,1.070729,0.9943447,114.91836,1.178219,G (5300-6000)
139487721591728384,6520.365,3.3197892,1.4197963,31.917883,1.135066,F (6000-7500)
139487760249260032,5759.124,1.0772215,1.0372717,21.46279,0.98019254,G (5300-6000)
139488378723956352,3955.1304,0.06386292,0.5465978,20.180033,0.9766451,K (3900-5300)
139488791040954112,5695.574,1.1105776,1.086501,30.860195,1.0302299,G (5300-6000)
139490023694140416,6344.247,2.9578056,1.4237891,134.81702,0.94084036,F (6000-7500)
139491917777103104,5841.172,4.517311,2.0738208,100.88451,1.1135616,G (5300-6000)
139499408199988992,4930.8076,0.32717285,0.7924692,23.711222,1.0377284,K (3900-5300)
139500232834273280,3689.5667,0.052459665,0.5596056,119.958755,1.167203,M (3000-3900)
139510815633109120,4503.198,0.15079369,0.63836324,26.124853,1.2782971,K (3900-5300)
139514835722681216,4947.6597,0.31873512,0.76743853,74.59354,1.0903484,K (3900-5300)
139522978980340480,5604.933,0.83542943,0.9675374,57.262257,1.0938393,G (5300-6000)
139525040564758656,5515.926,0.98122144,1.0900247,55.120617,1.2360579,G (5300-6000)
139525384162125440,5866.209,2.8381143,1.6273787,26.442713,1.0252088,G (5300-6000)
139526895990559872,4976.6333,0.4775096,0.9110873,23.408138,1.115798,K (3900-5300)
139529266812552704,3434.4236,0.02116089,0.4175922,27.160728,1.00453,M (3000-3900)
139529472970989568,5935.47,2.6846108,1.5538334,20.638962,1.0876448,G (5300-6000)
139532530987650816,5419.253,1.2390324,1.2601633,23.386925,1.0996966,G (5300-6000)
139538509582075904,4783.9873,48.846474,10.17255,47.08508,1.0960339,K (3900-5300)
139539334216490880,4571.407,0.17156069,0.658215,28.157028,1.0377872,K (3900-5300)
139543972780688000,5886.6035,1.784138,1.2708327,37.443623,1.0717784,G (5300-6000)
139548611345321088,5979.4785,2.5133638,1.4791698,108.67728,1.1899985,G (5300-6000)
139554452500835456,5657.0957,0.99790776,1.0302188,57.107304,1.0592769,G (5300-6000)
139559743900581248,4014.0376,0.08492846,0.6027572,39.624523,1.1203119,K (3900-5300)
139571769808705024,5582.081,0.91717815,1.0250586,94.28636,1.0972757,G (5300-6000)
139572319564532736,4206.075,0.12824503,0.67338014,161.01292,0.9806615,K (3900-5300)
139581081297984640,4437.522,0.2404622,0.8298881,23.508537,1.0167602,K (3900-5300)
139581871571927680,4938.8076,0.42679045,0.89871424,21.953585,1.115979,K (3900-5300)
139585341905473920,5405.3384,2.4602315,1.8184308,23.699482,1.0531111,G (5300-6000)
139588503001833472,5284.8247,0.6489481,0.9667955,22.355366,1.0071746,K (3900-5300)
139591625440512256,7211.1626,31.123629,3.5746818,143.5794,0.90835536,F (6000-7500)
139603380768073728,4868.2905,0.30086955,0.7693694,87.574745,1.1369624,K (3900-5300)
139603415127814656,5455.5146,4.7686076,2.6498196,24.082184,1.0184392,G (5300-6000)
139609011469827584,4577.012,0.24373464,0.7851205,26.19066,1.1510031,K (3900-5300)
139611352227274752,4534.851,0.19189072,0.7093498,79.88738,1.0193082,K (3900-5300)
140352285624994944,3472.6487,0.020523034,0.39680135,51.191643,0.92056924,M (3000-3900)
140361803272498944,5672.798,1.1388744,1.1035705,27.716906,1.1164544,G (5300-6000)
140368915738356736,5725.5757,2.332912,1.5919607,44.15494,1.0055574,G (5300-6000)
140373038906774912,5211.332,2.3470967,1.8924719,21.256027,0.9259115,K (3900-5300)
140377982414187904,5410.246,0.734349,0.9701811,24.16578,1.1201042,G (5300-6000)
140380048293550208,4913.004,0.32863784,0.7898899,23.306059,1.0019993,K (3900-5300)
140383175029528832,4258.066,0.21819925,0.8610458,31.150415,1.1846104,K (3900-5300)
140416160378398464,5733.3857,0.86087614,0.9341259,25.308111,0.8806688,G (5300-6000)
140424956471398016,4252.8516,0.13565946,0.6763438,33.774708,1.0107021,K (3900-5300)
140428220646525312,4984.374,11.312616,4.5125165,20.180426,1.0479361,K (3900-5300)
140432137656678528,4728.09,8.457346,4.3297515,22.595924,1.2841698,K (3900-5300)
140434645917582848,5838.793,3.833472,1.9263271,25.92744,1.1669434,G (5300-6000)
140434955155218688,5920.1626,2.6008255,1.5437725,31.457777,1.0064199,G (5300-6000)
140435534975226112,4708.365,0.29275998,0.8107507,65.67004,1.0317323,K (3900-5300)
140442411218450944,6152.617,3.4355872,1.6345474,44.3578,1.0595479,F (6000-7500)
140444369723556608,5914.296,1.6165622,1.2082533,23.667637,1.0035546,G (5300-6000)
140444610241720320,4765.3926,0.3111601,0.8219879,20.300947,1.0324836,K (3900-5300)
140450382677718912,6263.9536,1.9411367,1.1770434,31.510008,0.9219152,F (6000-7500)
140453337615223680,5948.832,1.2898724,1.0689485,492.263,1.0652139,G (5300-6000)
140590707849859456,5327.5723,0.6733446,1.0269153,42.24401,0.99944854,G (5300-6000)
140591669922531712,4668.589,0.20560454,0.6980197,73.3512,1.0420269,K (3900-5300)
140594895442642048,5885.7344,1.5322758,1.2087392,20.929876,1.070334,G (5300-6000)
140595793091130496,6113.631,3.0314326,1.5338466,53.11045,1.069667,F (6000-7500)
140601050131394304,4269.4814,0.13365385,0.6655609,43.227448,1.1052911,K (3900-5300)
140604898421699584,5042.172,1.566607,1.6554677,27.585022,1.0700228,K (3900-5300)
140607853359187968,5549.817,0.76868933,0.9430332,26.170658,1.0224577,G (5300-6000)
140612285765427456,5596.1216,2.186035,1.5502758,45.337616,1.2161382,G (5300-6000)
140613488356261376,3464.5066,0.02630085,0.45021015,144.11842,0.9996766,M (3000-3900)
140623349601186816,6446.536,2.273524,1.2118399,38.758198,1.0204424,F (6000-7500)
140634310357774720,5200.1553,0.6156589,0.9547713,20.583227,0.9900845,K (3900-5300)
140644407825485184,4742.387,0.24096367,0.7210015,28.841745,0.9857659,K (3900-5300)
140659354310586624,3548.2737,0.04580069,0.578316,21.520882,1.0512211,M (3000-3900)
140688152067591680,5465.248,1.1273404,1.1843563,120.50593,1.0236436,G (5300-6000)
140688907981820928,5655.127,1.0940219,1.0976272,42.296146,1.0461211,G (5300-6000)
140695127094442624,3455.283,0.084952004,0.81878746,39.296673,0.9887508,M (3000-3900)
140704915323714304,4213.857,0.13634135,0.69042456,48.281364,0.9679792,K (3900-5300)
140713956231163520,3631.3462,0.044659257,0.5297291,20.25999,1.2226229,M (3000-3900)
140722408726655744,5826.4653,3.906541,1.9453743,37.62179,1.1182506,G (5300-6000)
140723714396701440,4425.82,0.17311448,0.7077213,24.42125,1.0137548,K (3900-5300)
140725707261540736,4835.882,0.36358953,0.85333383,20.191643,1.06141,K (3900-5300)
140728696558758400,5888.766,4.866844,2.1178012,90.27871,1.0013534,G (5300-6000)
140729658632000256,5014.4736,0.48042616,0.9139216,29.388847,1.0604908,K (3900-5300)
141350642183574528,4724.7114,0.23269033,0.7181405,48.65845,1.0156631,K (3900-5300)
141350779622528384,3733.6453,0.111909516,0.8054586,71.65418,1.0759126,M (3000-3900)
141350882701742464,5147.2812,0.7996234,1.1212987,34.835503,1.0199142,K (3900-5300)
141361396781496832,5646.2734,0.72654593,0.8954865,52.32736,1.0595622,G (5300-6000)
141363282271083648,4663.177,35.819687,9.169544,46.513046,1.119386,K (3900-5300)
141405411606333568,5513.219,0.6042845,0.8525456,79.74613,0.99043024,G (5300-6000)
141409534774937088,5492.646,0.658728,0.9128968,104.53513,0.9213282,G (5300-6000)
141418433947132288,5885.295,1.5266808,1.1696028,29.527641,1.0427889,G (5300-6000)
141418880623938048,5394.749,2.3346968,1.7579224,53.238213,0.9912469,G (5300-6000)
141421010927503232,4695.624,21.446747,7.003601,55.938065,0.99598914,K (3900-5300)
141426130528552192,5940.686,1.339862,1.0875462,23.26779,1.1458278,G (5300-6000)
141426989522007808,3104.8706,0.004142152,0.22225107,603.98364,1.0853021,M (3000-3900)
141429394703697408,6174.2314,5.61161,2.060568,25.858536,0.9670332,F (6000-7500)
141434101987816064,5718.4673,2.6374567,1.655825,23.562803,1.0062855,G (5300-6000)
141437400522692736,6081.6895,3.2145925,1.6149907,166.98268,0.98702216,F (6000-7500)
141442313965665024,4935.9697,0.32049125,0.78344405,21.01175,0.913881,K (3900-5300)
141444856586381824,5245.4395,12.058902,4.2062683,36.213264,1.0353442,K (3900-5300)
141446162256358016,6411.352,5.492275,1.9036306,45.857212,0.9919054,F (6000-7500)
141456332738877056,3640.734,0.100630686,0.80649966,30.837526,1.0122923,M (3000-3900)
141462483132060928,6459.1045,2.7249916,1.3242112,28.25805,0.9008139,F (6000-7500)
141471176145833216,5923.7646,1.0782758,0.98828983,22.489021,1.0983068,G (5300-6000)
141481479771901184,5696.0493,3.1701186,1.8415172,49.214855,1.0237073,G (5300-6000)
141484262910707584,5111.659,0.39335433,0.7985924,208.44664,1.2273637,K (3900-5300)
141486118336468352,3555.7207,0.027954156,0.4401717,30.694427,0.9845184,M (3000-3900)
141487252207416064,5620.037,0.77530676,0.94217014,23.498688,1.0651788,G (5300-6000)
141489386807241472,5675.0654,1.954936,1.4504154,26.665607,0.93654114,G (5300-6000)
141490383239778176,5511.1826,2.453411,1.7269957,20.865524,1.0677762,G (5300-6000)
141493681774533504,5822.12,1.3799101,1.1557018,54.76149,1.1233461,G (5300-6000)
141501996831096960,6245.782,2.3830318,1.3176278,78.062675,1.0224285,F (6000-7500)
141510999082505984,5489.882,4.031326,2.2174165,28.783552,1.1173096,G (5300-6000)
141518077188569984,5837.2964,1.3613322,1.1417698,41.048878,1.0436672,G (5300-6000)
141530412335249536,5861.808,2.8133714,1.6945791,41.535175,0.9357381,G (5300-6000)
141549104032389888,5335.5513,0.5813521,0.88488525,24.005592,0.9470617,G (5300-6000)
141553742597059200,5627.9688,0.66620654,0.8720714,213.7189,1.1177251,G (5300-6000)
141559274514901504,6040.7812,1.3724974,1.0663391,117.02062,1.1065526,F (6000-7500)
141571605363961216,6429.504,4.4571266,1.6991743,48.556866,1.1001397,F (6000-7500)
141593084497406592,6263.8267,2.1156483,1.2645173,65.9208,1.0212018,F (6000-7500)
141613356742936192,4206.7056,0.15009883,0.72962034,24.631102,1.066122,K (3900-5300)
141616002442777984,6307.595,5.6605167,2.0141215,63.1683,0.89932853,F (6000-7500)
141616547902848896,4179.7427,0.13004923,0.69067717,24.498833,1.0093057,K (3900-5300)
141618029667453440,5075.0107,6.047224,3.1545146,43.79332,1.150469,K (3900-5300)
141621053324424320,5434.047,0.84465885,1.0357158,49.463898,0.9434414,G (5300-6000)
141626001126746624,4565.616,0.2354169,0.76506543,86.32958,1.1054479,K (3900-5300)
141640535295948928,4256.797,0.12143971,0.63901234,57.53794,0.9698845,K (3900-5300)
141644211788065024,5980.877,3.5872817,1.7642958,71.883,1.0011683,G (5300-6000)
141648953431797632,5898.553,0.9008616,0.90794945,43.637493,1.1142507,G (5300-6000)
141658436720010624,5990.7847,1.9024198,1.276582,24.051756,1.1147046,G (5300-6000)
141658539799225600,5079.06,0.39959356,0.8229897,20.822926,1.0555923,K (3900-5300)
141662349434077952,3366.213,0.010132048,0.29652128,37.876705,0.8743906,M (3000-3900)
141662491168630400,4461.3545,0.1843306,0.7170756,57.030605,0.9238326,K (3900-5300)
141663384521977984,5714.0015,0.95323944,0.9974688,38.690258,1.003451,G (5300-6000)
141665720984028416,4854.285,41.61961,9.079602,24.129791,1.0807793,K (3900-5300)
141667954367008128,5809.863,5.428498,2.29697,21.992619,1.0828646,G (5300-6000)
141670703146121472,5998.663,3.3512743,1.6945267,21.00246,1.0867143,G (5300-6000)
141679018202765312,4829.1777,5.8048124,3.4152598,33.35635,0.9872373,K (3900-5300)
141679636678564992,4492.975,0.17314672,0.6892162,183.54512,0.94057316,K (3900-5300)
141680461311760256,5045.445,0.5010877,0.92588586,32.383488,0.9386037,K (3900-5300)
141682243722910464,4455.451,0.1406915,0.6355778,21.082502,0.9944422,K (3900-5300)
141687470698556672,5900.986,2.070921,1.37769,44.81174,0.99856216,G (5300-6000)
141689154325720064,4295.6157,0.28772882,0.96937245,22.24214,1.2335775,K (3900-5300)
141689601002311680,5431.4253,0.823359,1.0247757,101.96262,1.0945491,G (5300-6000)
141690975391838464,5587.8203,0.71676683,0.9048884,33.984882,0.9934838,G (5300-6000)
141694372710604416,3470.6858,0.027595483,0.4591425,30.266571,0.90914947,M (3000-3900)
141695162984774400,5602.804,1.2636583,1.1894017,26.123224,1.02569,G (5300-6000)
141698259656345856,5550.399,0.62732226,0.85654193,110.62962,1.0084163,G (5300-6000)
141701966211622144,3437.6191,0.022434393,0.4417856,21.044865,1.1161715,M (3000-3900)
141709250477415680,4161.2524,0.15057129,0.74723,37.310925,0.95025235,K (3900-5300)
141720559126369536,5161.8315,1.0507804,1.2769836,21.449343,0.99414706,K (3900-5300)
141723067388009728,4923.723,0.28208935,0.7299175,41.28402,0.91658354,K (3900-5300)
141723892021730048,5795.356,1.4367675,1.1821386,36.836666,0.9853451,G (5300-6000)
141724231321829376,3275.3203,0.0066692573,0.2537556,39.246452,1.0485326,M (3000-3900)
141730592170689280,5977.168,1.4970224,1.1420887,21.353413,0.9546845,G (5300-6000)
141731451164155776,6549.0933,2.6384904,1.2573851,45.54591,0.95663905,F (6000-7500)
141732962992632832,5115.5137,12.267749,4.482224,34.07337,1.0531404,K (3900-5300)
141736021009341056,4336.881,0.14005712,0.66129136,45.49749,1.0666798,K (3900-5300)
141739044666278400,6226.6206,1.7118229,1.1237167,74.48115,1.14151,F (6000-7500)
141749936703360000,4436.937,0.14611232,0.6464274,303.61624,1.176651,K (3900-5300)
141759351271652608,5045.4644,0.4050151,0.8280183,22.507603,0.96573824,K (3900-5300)
141760244624834432,5920.286,1.5535165,1.1833171,106.1292,1.0694987,G (5300-6000)
141766395017955072,4613.6626,0.18350957,0.67278314,21.364983,1.0830842,K (3900-5300)
141767941206636800,5213.4297,0.90162355,1.1580123,26.394037,1.081748,K (3900-5300)
141769384315170560,4217.2383,0.10840877,0.61550254,24.020216,1.0288776,K (3900-5300)
141777802451286400,4470.0454,0.37795043,1.0308018,40.900673,1.1575117,K (3900-5300)
141780379431481984,4800.7095,0.35248575,0.8320439,26.128706,0.9947571,K (3900-5300)
141786873421947264,5180.833,0.48071527,0.85512537,31.349777,0.9548008,K (3900-5300)
141787251377376384,3470.9753,0.021138119,0.40117872,45.639862,1.0670654,M (3000-3900)
141787388818013312,4797.158,8.69322,4.2464356,20.602928,1.0108821,K (3900-5300)
141795119759101056,3323.2886,0.02563909,0.4841326,23.15559,1.0032198,M (3000-3900)
141799861402973696,4642.805,520.21344,35.28388,65.58507,1.1209078,K (3900-5300)
141802163505441792,5579.759,1.9647449,1.4969122,34.06641,1.106276,G (5300-6000)
141810169324420608,5190.7485,0.34280893,0.72475106,61.684376,0.9924559,K (3900-5300)
141813845814676352,4430.059,0.1443328,0.6452285,47.19376,0.98959213,K (3900-5300)
141819888833411200,5861.8984,1.1408873,1.0362562,81.62327,1.0313812,G (5300-6000)
141820992642019328,4938.8564,0.32280374,0.766825,34.1616,1.0400351,K (3900-5300)
141823805844624640,4713.1704,0.26302987,0.7703021,25.057491,0.97434705,K (3900-5300)
141826318401439616,7302.984,7.149364,1.618077,74.61911,1.0807967,F (6000-7500)
141827039955932544,5583.3193,0.8046018,0.9676874,26.031906,1.0293711,G (5300-6000)
141827795870174848,5640.05,1.9783978,1.4758818,24.667656,0.9657295,G (5300-6000)
141829410777908736,5895.3774,1.6169705,1.2339169,31.554708,1.0199258,G (5300-6000)
141837171783029504,3794.1577,0.062028106,0.5881095,20.2388,0.87107384,M (3000-3900)
141839512541105024,5858.8545,1.2785486,1.0912005,27.276134,1.0601044,G (5300-6000)
141840543333248128,5498.39,0.62128484,0.87075526,50.515602,1.0174627,G (5300-6000)
141841505405940224,3709.0852,0.036504757,0.46760485,35.855186,0.9978334,M (3000-3900)
141844009371308288,4492.0723,0.17247044,0.68789697,20.02928,1.0480583,K (3900-5300)
141844902724726016,5858.041,1.0446103,0.9911949,175.3845,1.0066165,G (5300-6000)
141848136835282688,5943.0054,1.8529599,1.2834439,24.390738,0.9851362,G (5300-6000)
141852500522044416,5559.8896,1.6608477,1.3899918,28.05779,1.0046973,G (5300-6000)
141853153357063680,5270.321,0.5973703,0.92680645,47.82579,1.069173,K (3900-5300)
141858994512584576,4468.7036,0.19660552,0.73725367,24.677895,0.8978197,K (3900-5300)
141866308841188608,3595.2327,0.019295787,0.36584046,21.459188,0.9475568,M (3000-3900)
141866965971701632,3629.967,0.11095907,0.8475548,25.777262,1.0625665,M (3000-3900)
141869852189720576,4792.1543,0.2755804,0.7627922,105.63786,1.0949813,K (3900-5300)
141872429170082176,5668.069,1.2336797,1.1042284,92.64486,1.0164771,G (5300-6000)
