source_id,spec_class,teff_K,L_Lsun,R_gaia_Rsun,R_derived_Rsun,R_resid_pct
1864164932040213760,K,4189.7197,0.098671906,0.59400755,0.59618354,0.36632373
3155501103595594624,K,4596.282,0.17754184,0.66638297,0.66449266,-0.28366767
2015629187112117120,K,4821.0825,0.30820528,0.79665864,0.7957636,-0.11234884
6236502181217272192,K,4510.9575,0.17726752,0.6863684,0.68933491,0.43220409
4938597183581025664,K,4363.4893,0.15934004,0.6998014,0.69847005,-0.19024624
2597555847928853888,K,4493.952,0.13904287,0.61528575,0.61513532,-0.024448881
4209920728731100160,K,4924.7373,0.90625167,1.3128023,1.30771,-0.38789812
5519395887223821312,K,4561.788,0.19188698,0.70057094,0.70130303,0.10449965
2578880784665045120,K,4447.0522,0.13589594,0.6184678,0.6210291,0.41413558
6754767707205326208,K,4573.4204,0.17969278,0.67323744,0.6752059,0.29238647
6899651316467878272,K,4445.119,0.17328532,0.7001913,0.7018871,0.24219159
5231495330199467008,K,4891.3022,0.4324284,0.9168408,0.91571699,-0.12257377
4285666084776173696,K,4479.464,0.16129193,0.6660247,0.6668181,0.11912452
6736702280187478144,K,4100.032,0.09141009,0.60552233,0.59920542,-1.0432159
527569666406609920,K,4490.2676,0.1832921,0.7075391,0.7074253,-0.016084115
6136788674282219264,K,4480.617,0.1587297,0.6614303,0.66116007,-0.040856094
2047952148927636480,K,5048.013,0.5886655,1.0019056,1.0031053,0.11974145
1866263659215704192,K,5198.4624,0.48662665,0.8608039,0.86000562,-0.092736108
6723237626433786752,K,4319.5493,0.13594815,0.657555,0.65835925,0.12230914
1795675321939484544,K,4614.083,0.2719077,0.81714857,0.81600554,-0.13987992
1917204685755010048,K,4776.8306,0.29456443,0.77944565,0.79243497,1.6664816
1921255114792487936,K,3921.304,0.0823447,0.6214313,0.62174165,0.049941282
3784411957860301184,K,5040.0464,0.31526992,0.73885125,0.73641964,-0.32910745
5880205438252271744,K,5122.531,1.400281,1.5068349,1.5024207,-0.29294293
5917122537598969984,K,4529.6313,0.34015787,0.95094126,0.94703868,-0.41039146
2090556094176364672,K,4476.4844,0.17672884,0.700174,0.69892846,-0.17789041
1308974472679778304,K,4499.551,0.19525857,0.72664267,0.72714305,0.068861493
2314089075840124928,K,3996.5789,0.04604175,0.46380287,0.44756106,-3.5018788
1138510347436897792,K,4146.011,0.09515302,0.6052451,0.59786558,-1.2192619
5800305611898962816,K,4984.218,0.31446826,0.75166905,0.75205138,0.050863831
2019178651191163904,K,5272.271,0.8114823,1.0776339,1.0796854,0.19037245
170806249457965568,K,5179.9624,0.5297175,0.9018562,0.90369547,0.20394301
5985566792850272128,K,4459.3345,0.20338812,0.75577956,0.75557199,-0.027464101
5322457411767083776,K,5119.9497,0.7214852,1.0823019,1.0795319,-0.25593476
3005153333856867968,K,4782.6533,0.28158417,0.7674221,0.77289319,0.71291778
4573148311970259712,K,4500.188,0.24091886,0.8069437,0.80747158,0.06541729
6041159440735240832,K,4806.648,0.24933878,0.7200331,0.7200513,0.002527428
2508862097501751040,K,4521.753,0.17478539,0.6813308,0.68122732,-0.015188518
2082801066871117312,K,5104.2817,0.50474197,0.90873,0.90848676,-0.026767396
4867991906964690944,K,4279.0693,0.12857151,0.6471803,0.65241944,0.80953329
2165823197018982144,K,4849.464,0.690602,1.1793851,1.1772795,-0.17853011
2928528093648619264,K,5190.455,0.76199573,1.0768304,1.0794899,0.24697161
180620696403080704,K,5214.592,0.38917568,0.81270397,0.7643378,-5.9512651
191174977238900096,K,5036.8047,0.39346215,0.8240364,0.82374809,-0.034988123
5145073196554751616,K,4574.4727,0.18196523,0.6791114,0.67914934,0.0055874099
4765816799656489984,K,5177.7764,0.5163061,0.8901581,0.89293574,0.31203883
2848144172921171072,K,4336.5664,0.16822456,0.72407323,0.72661751,0.35138459
4057289376455109504,K,4635.1094,0.25959656,0.78746724,0.79010107,0.3344684
6110893801062098816,K,4140.298,0.05924839,0.4745759,0.47307308,-0.31666576
6258454721141096064,K,5128.772,0.7333506,1.0843445,1.0846315,0.02646479
1407245867032211456,K,5226.626,0.50850713,0.86804277,0.8696787,0.18846228
193585725200649600,K,4404.439,0.17903431,0.72601485,0.72667479,0.090899296
294506839495246336,K,4804.5957,0.26934665,0.7497415,0.74902317,-0.095810054
4075901149038003968,K,4923.518,0.4765679,0.96490335,0.94877776,-1.6712134
393684609391657088,K,4571.312,0.19150123,0.6970908,0.69768152,0.084740243
5933903627734024832,K,5065.3105,1.0103847,1.3084817,1.305222,-0.24911823
5522727884188912768,K,4923.664,0.3642049,0.8385858,0.82937175,-1.0987609
2038238616520031744,K,5186.7466,2.6004958,1.9917797,1.9970603,0.26511946
6769023184699817600,K,4492.891,0.20120974,0.73907804,0.74033093,0.16952109
6770747974846983040,K,5151.7617,0.45709923,0.84561163,0.84868568,0.36352959
5249172006843162240,K,5281.066,0.4750532,0.8245171,0.82334356,-0.14233019
3985776074990359680,K,4192.8975,0.1292208,0.69348043,0.68122548,-1.7671663
1993850335662460416,K,4300.0444,0.11935343,0.62112695,0.62247904,0.21768352
3903374103759650816,K,4197.969,0.1171148,0.6492006,0.64696472,-0.34440546
6830390089735775616,K,4130.0186,0.11235443,0.65245825,0.65470287,0.34402541
425111709734745472,K,4466.312,0.17288312,0.69744027,0.69443458,-0.43095977
4526562244823536384,K,5218.2886,0.7569228,1.068111,1.0644439,-0.3433284
4726738640280179200,K,4997.0127,0.32259017,0.7612938,0.75780562,-0.45819164
5792404177719686144,K,4462.675,0.14651957,0.63413614,0.64033974,0.97827652
484679263991882368,K,4108.957,0.22531869,0.9400166,0.93667424,-0.35556389
5711328835989580032,K,5106.2124,0.21304363,0.5907449,0.58977952,-0.16341786
2388521408834988544,K,5273.629,0.7272908,1.0204332,1.0216169,0.11599778
1823532754729083392,G,5676.5674,2.167652,1.5301456,1.5222162,-0.51821116
2926952665283004416,G,5787.115,1.4806439,1.2090875,1.2104706,0.11439222
5571765557325147776,G,5935.7964,1.3143139,1.085765,1.0840385,-0.15900941
6093163317072732160,G,5312.123,0.56433344,0.88449883,0.88692074,0.27381678
2115564348706678144,G,5316.394,0.61696166,0.92590165,0.92586556,-0.0038975896
1805324945228250112,G,5695.8804,1.2035681,1.2539364,1.1265923,-10.155548
4538304273096214016,G,5709.289,1.2257888,1.1401938,1.1316104,-0.75280169
6638077672020816000,G,5898.223,1.7531302,1.2700332,1.267996,-0.16040842
2048719504952281728,G,5877.843,1.1188021,1.0065074,1.0199851,1.3390577
6726015821780357760,G,5424.0356,1.2900486,1.2948115,1.2862078,-0.6644762
6632405325891680512,G,5353.878,0.710223,1.0073122,0.97952063,-2.7589831
2239692854931637888,G,5984.664,1.9242829,1.2902379,1.2903516,0.0088149195
5251540423619948032,G,5314.7017,2.0629146,1.6922542,1.6940881,0.1083717
4572107967812339840,G,5404.6084,1.7497547,1.5113692,1.5087361,-0.17421963
4191750096486498560,G,5377.5757,1.2763987,1.3197907,1.3015872,-1.379271
703532655452238592,G,5651.3994,1.279655,1.1798747,1.1800152,0.011909408
1820334893877862912,G,5799.7354,3.7301345,1.914534,1.9129299,-0.08378754
4570380291447830528,G,5444.3696,0.9031733,1.069958,1.0681777,-0.16639011
4522101697950855040,G,5947.9077,2.0319407,1.3400337,1.3423947,0.17619093
2649310513083146368,G,5777.1543,2.6961122,1.6631935,1.6390576,-1.45118
3170417177120474496,G,5747.2104,3.1188154,1.7869352,1.7812866,-0.31610503
6872010968540356480,G,5912.627,1.2170972,1.0678711,1.0513682,-1.5454039
5885076618356567040,G,5668.53,1.3911458,1.2214234,1.2229215,0.1226534
4539479818524675712,G,5431.7266,2.605186,1.8245957,1.8226225,-0.10814514
421860694368385280,G,5331.08,1.0739752,1.2180516,1.2148423,-0.26348219
286684600242041088,G,5506.8486,0.8142403,1.0025835,0.99134127,-1.1213265
4204466253400093440,G,5399.318,0.569296,0.8667991,0.86227226,-0.52224807
2214546508611118848,G,5531.734,0.65664876,0.8808472,0.88226114,0.16051991
2247641568087027328,G,5747.3525,3.2465613,1.8162117,1.8173112,0.060536425
920236570401536384,G,5590.5605,1.2173885,1.1759983,1.1761347,0.011596723
6511439736661927296,G,5902.353,2.0522418,1.3693929,1.369989,0.043527017
3344142767387210496,G,5955.6943,2.7476304,1.5545777,1.5569244,0.15095346
2322835003644050944,G,5344.842,0.86009115,1.080069,1.0815726,0.13920892
579798805181537152,G,5466.109,0.73268825,0.95848554,0.95445663,-0.42034129
4492781639843100416,G,5751.9956,1.448699,1.2098341,1.2120071,0.17960835
2453233337486703104,G,5625.5654,0.7984152,0.9422344,0.94066547,-0.16651143
5643305212677288576,G,5528.209,2.6395974,1.7731864,1.7711408,-0.1153602
5863251759235046272,G,5752.962,0.85129875,0.9308916,0.92877635,-0.22722844
427921339899825024,G,5863.276,1.2331923,1.5402712,1.0761874,-30.130008
4610559366904338944,G,5660.662,1.9205195,1.4497111,1.4408809,-0.6091031
4290464559679270144,G,5503.2554,2.5440283,1.773894,1.7545865,-1.0884225
2978203204348846208,G,5457.078,0.7818166,0.9887083,0.98920267,0.050002051
1319389837091894400,G,5609.076,1.1467152,1.1393583,1.1339615,-0.47367318
2240887336876751616,G,5595.363,2.3708858,1.6330028,1.6385207,0.33790197
5237080196456380416,G,5865.549,1.2418213,1.0783565,1.0791092,0.06979691
6834448696391488896,G,5725.2646,1.4510148,1.2230839,1.2243285,0.10175847
3047432339089953920,G,5713.779,0.7996739,0.92478937,0.91256277,-1.3220961
5357304199442586368,G,5958.8765,2.2304049,1.4029254,1.401252,-0.11927899
5335983633870829056,G,5696.2056,1.9573634,1.4508672,1.4365395,-0.98752491
1753436448890582144,G,5784.79,1.5742797,1.2433902,1.2491624,0.46423299
1867853003272310016,G,5891.314,2.5731902,1.5631171,1.5398016,-1.4916035
1601886603701234048,G,5697.8447,1.7672875,1.362719,1.3642236,0.11040921
2072073711733161856,G,5601.2207,0.8623904,0.9907674,0.98614266,-0.46678346
5850593288037357056,G,5900.8823,2.3869398,1.5035185,1.4782231,-1.6824125
6658829098567624192,G,5531.6763,0.8384158,0.9973945,0.9969408,-0.045488233
5230859400160619776,G,5830.2925,2.2511287,1.464679,1.4705258,0.39918366
1065806927756209920,G,5878.6978,1.0284418,0.9773463,0.97764402,0.030462477
4855992970930277760,G,5532.1953,0.61214185,0.85175216,0.85169518,-0.0066896125
5394579017992211968,G,5653.519,1.2694838,1.166017,1.1744351,0.7219553
4756189475863434752,G,5479.1567,0.68139344,0.91473955,0.91606163,0.14453075
5413662107449381120,G,5861.0586,2.6234236,1.5936735,1.5708519,-1.4320117
882698968550616704,G,5781.59,1.0200697,1.0083848,1.0066384,-0.1731855
3362728426607747712,G,5590.981,1.1973541,1.1695479,1.1662413,-0.28272143
5132880853848437760,G,5613.5586,0.8432841,0.97312564,0.97087562,-0.23121576
5611576536917584640,G,5827.9434,1.1056905,1.0331473,1.0314289,-0.16632593
5404897659756989312,G,5671.272,0.8367889,0.9665743,0.94754569,-1.9686646
5568376278372792832,G,5697.0845,2.9311435,1.7616962,1.7573828,-0.24484182
270360533362042112,G,5741.0615,1.7220606,1.327759,1.3264564,-0.098105569
5253736144021062144,G,5690.9204,1.33825,1.1907096,1.1900269,-0.057338736
2148860103416113536,G,5645.003,1.4792285,1.3429614,1.2715763,-5.3154958
6197750581091002112,G,5369.841,0.5714215,0.87976813,0.87339077,-0.72489139
5411339041237201408,G,5429.3745,1.5919002,1.4454029,1.4259736,-1.3442142
5199379759477686528,G,5356.5854,1.2565389,1.299692,1.3015626,0.143927
2274332075410727552,G,5382.6587,0.9265196,1.1287731,1.1068449,-1.9426553
5412739514116942592,G,5756.333,1.048763,1.0348215,1.0296746,-0.49736611
2365959189715483520,G,5658.518,0.8253717,0.94660336,0.94530628,-0.13702436
2001468886099101952,G,5702.3228,1.6277305,1.3152958,1.3071963,-0.61579196
5792566836721445760,G,5729.041,1.8366306,1.3773695,1.3756255,-0.12662037
1365202603970900352,G,5550.6123,1.8017386,1.4537297,1.4515008,-0.15332624
3821882730019305728,G,5694.3267,1.3960916,1.2141713,1.2140186,-0.012572622
3467906819863169664,G,5515.5137,1.7220542,1.4377335,1.4371584,-0.040001363
6720520187760539648,G,5554.7334,2.4781249,1.7073828,1.6997628,-0.44629784
355732629094490368,G,5302.255,0.6086367,0.92934346,0.92450871,-0.52023257
5672029885222279936,G,5991.3174,1.5557044,1.1574479,1.1576361,0.016256244
1963263468368804096,G,5836.4023,3.9191551,1.9536769,1.9362389,-0.89257215
6849651162635414016,G,5590.3306,1.6660764,1.3756226,1.3760228,0.029093073
4042018598723871488,G,5732.508,1.4043878,1.201665,1.2014545,-0.01751332
5490809684404178688,G,5834.7207,1.2641785,1.1015906,1.1003155,-0.11575393
4532236961778181888,G,5807.911,1.0346978,1.004386,1.0046621,0.027489254
3057528398450504832,G,5512.181,2.182642,1.6258571,1.6199346,-0.36427085
5803426816145396608,G,5835.342,1.086277,1.0187223,1.0197432,0.10021519
4441585526593865472,G,5436.431,0.85710746,1.0490508,1.0436215,-0.5175394
6346071710376592768,G,5383.049,0.60582066,0.8919825,0.89488769,0.32570048
5566136435749996416,G,5769.8423,2.724689,1.6329967,1.6519,1.1575812
5634478024085105920,G,5666.5166,0.78504246,0.9243677,0.91932147,-0.54591139
894820362693238784,G,5741.7046,0.88406354,0.9523522,0.95019603,-0.22640488
1313787790987934976,G,5777.383,1.2398231,1.1137909,1.1114008,-0.2145916
2112571890373328640,G,5673.704,2.4722211,1.6676595,1.6272844,-2.4210627
6140252238987252352,G,5821.1133,0.9348761,0.9527185,0.95064438,-0.21770549
664186494413607680,G,5346.802,0.5012832,0.83422184,0.8250999,-1.0934675
4463594175969472640,G,5970.3467,1.7388202,1.2256241,1.2324843,0.55973129
3298478812532067456,G,5980.4766,4.195854,1.9045255,1.9080588,0.18552125
5878710411676456192,G,5423.473,1.2367274,1.2562385,1.2596074,0.26816991
521506787488039040,G,5734.7993,3.204097,1.861861,1.8132995,-2.6082238
2072497268555329664,G,5642.97,2.393019,1.621397,1.6184927,-0.17912181
1925811559701043328,G,5878.3525,2.2040079,1.4287007,1.4313587,0.18604353
3427736089526480000,G,5726.343,3.347694,1.8655043,1.8589655,-0.35051302
3027053097230140416,G,5679.2383,0.77842516,0.9096565,0.91134205,0.18529517
5205897153310727296,G,5840.8193,1.5298433,1.2098305,1.2078948,-0.1600016
4465462624181626880,G,5753.6475,2.3657732,1.5931932,1.5479368,-2.8406125
1672022384557210624,G,5889.4062,1.1402742,1.0255637,1.0256869,0.012008921
6177123876091495808,G,5489.4204,0.5749301,0.8378924,0.83831589,0.050542766
5838820988803680896,G,5897.715,3.29976,1.7508461,1.73991,-0.62462039
5958893121803793152,G,5564.6714,0.8552487,1.0000049,0.99499369,-0.50111902
1864709155932635648,G,5344.302,0.7057305,0.9786894,0.97992,0.12573948
3209986852553921792,G,5406.5195,0.65592283,0.92136174,0.92308987,0.18756305
4537453629054321536,G,5431.9326,1.8230171,1.5121065,1.5245434,0.82248716
5205542595170295936,G,5796.807,1.1528335,1.0798213,1.0645321,-1.4158985
3810054772339129088,G,5306.582,0.58470666,0.9036144,0.90467465,0.11733457
2052483923523399040,G,5420.431,1.1623065,1.2194054,1.2224915,0.25308356
5434456655465592192,G,5804.934,1.3489094,1.148182,1.1482858,0.0090368092
6638475798307780480,G,5578.7754,2.6874025,1.7542852,1.7548571,0.032601963
999428139477943168,G,5676.103,0.97313386,1.0220064,1.020091,-0.18741529
6401971431287861120,G,5985.0186,2.01851,1.3187133,1.32141,0.20449839
614215370261136896,G,5552.3374,1.5346775,1.3395244,1.3387825,-0.055385601
5209536639875708544,G,5750.092,2.9140043,1.684447,1.7200801,2.1154176
2278651403760980352,G,5364.4604,1.3982445,1.3741962,1.3689659,-0.38060726
2616450164978066688,G,5883.754,2.4382942,1.4977577,1.5027516,0.33342544
3033311139460882304,G,5829.5625,3.126812,1.7780569,1.733533,-2.5040747
5970122915048659200,G,5983.6816,3.5422125,1.7793121,1.7512716,-1.5759159
5251152605250094720,G,5892.9346,2.063151,1.3769258,1.3780197,0.079444953
6181900674294582400,G,5964.247,4.4698396,1.9806154,1.9801035,-0.025846132
3061985062674785536,G,5803.14,2.0585206,1.4219571,1.4193996,-0.17985887
2256953813099023744,G,5748.517,0.8704073,0.94515055,0.94059525,-0.4819651
1996568087891295360,G,5859.3438,1.6555885,1.248841,1.2486232,-0.017440419
1143470381829512832,G,5381.698,0.5172077,0.82679915,0.82726949,0.056886331
6138039815434145280,G,5303.2505,0.43056002,0.7778634,0.77729474,-0.073105568
4370577927504985088,G,5497.7295,1.8012024,1.5002843,1.4793389,-1.396094
2083305399114462976,G,5730.824,1.5933222,1.2822771,1.2804742,-0.1406037
2799403647095228416,G,5773.312,1.1912175,1.0913587,1.0909344,-0.038878008
1303156063304022272,G,5670.7456,1.1446043,1.1056669,1.1084102,0.24811381
1868296278257856640,G,5916.5107,3.8874626,1.8713776,1.8765276,0.27520015
4190901960704780160,G,5575.3433,0.50024056,0.7635885,0.75805267,-0.72497513
3107960282400457984,G,5331.335,0.50398916,0.82817644,0.83213121,0.47752798
3856567137850620544,G,5898.8223,1.8202918,1.2916789,1.2917933,0.0088596206
5600497960838492544,G,5514.542,1.0405668,1.051349,1.1175559,6.2973261
6189605124068918528,G,5768.1797,2.0313623,1.4331502,1.4271489,-0.41874788
4207242215324564608,G,5658.6177,1.019379,1.0512874,1.0505103,-0.073923534
5783966078806799872,G,5690.792,2.4924605,1.6592634,1.6241341,-2.1171638
4692997205404748800,G,5993.1333,2.9459324,1.5922962,1.5920499,-0.015468539
5231405891800543872,G,5826.2095,3.0201402,1.7145599,1.7056681,-0.51860729
1446414010265963648,G,5402.4907,0.69165653,0.9491529,0.94931501,0.017078979
6352970733523265536,G,5660.2734,1.6325004,1.336363,1.3286329,-0.57844563
6268067059805474688,G,5634.408,1.2210352,1.148735,1.1596333,0.94871971
2240769517333923584,G,5863.5205,1.3674752,1.1333734,1.1331724,-0.017733183
4830941629283607936,G,5419.7915,0.68713987,0.9396656,0.94017906,0.054643273
6761415560697074944,G,5773.873,0.9447919,0.97257036,0.9713747,-0.12293826
5737052593411118208,G,5800.4805,2.8032496,1.6572213,1.6578915,0.040440757
4036710504495504640,G,5789.7974,1.085944,1.0778555,1.0356909,-3.9119013
5318045174685533568,G,5783.965,1.5932865,1.2566803,1.2570391,0.028551396
6056830225911551232,G,5940.6895,2.351514,1.4657995,1.4476155,-1.2405487
2026725802068848896,G,5317.9614,0.72343683,1.0115416,1.0019894,-0.94432566
1069579695748718976,G,5481.702,1.0072653,1.1142279,1.1127414,-0.13340939
6110694682076610048,G,5837.0303,3.2858255,1.7725118,1.7725215,0.0005475974
3307574900429279232,G,5488.4233,0.7180836,0.9404366,0.93722846,-0.34113345
2168381416981801856,G,5835.589,2.9704344,1.6852771,1.6861405,0.051229579
232623988625707776,G,5926.0283,1.21097,1.0434465,1.0439806,0.051182077
4576852841529281664,G,5752.5166,0.9688801,0.9852326,0.99099718,0.58509816
5249490178021313408,G,5300.1597,0.74736035,1.0212083,1.0252748,0.3982032
6580281293548537344,G,5665.481,1.1546443,1.1171374,1.1153308,-0.16171723
1547714318637291136,G,5361.134,0.77397156,1.019648,1.0197702,0.011989265
2250726243660573696,G,5602.5767,1.8765045,1.4741552,1.4539596,-1.3699767
5854828366280393728,G,5785.8066,3.7101977,1.92144,1.9170077,-0.23067494
5598539764983254656,G,5816.3506,2.3037777,1.5048728,1.4947628,-0.67181519
5931793802387827840,G,5311.9424,0.383729,0.73582363,0.7314064,-0.60031066
1872815820808096384,G,5644.0205,0.92484045,1.0849407,1.0057948,-7.2949478
3217216244585177600,G,5928.404,1.754158,1.2554035,1.2554862,0.0065848556
4676120908805683072,G,5922.051,1.0757304,0.99936116,0.98528211,-1.4088054
5223128287223256320,G,5668.744,0.94145036,1.0123111,1.0059541,-0.6279646
5266173995654450944,G,5301.827,1.011079,1.1913872,1.1917759,0.032626319
6755364089185766784,G,5313.5874,0.9284417,1.135917,1.1369852,0.094041215
5687672877668523136,G,5673.0874,1.5324663,1.2817128,1.2814736,-0.018659089
5749454470393380608,G,5504.754,1.7461365,1.4552836,1.4528354,-0.16822576
44214493586113664,G,5712.5776,1.6923729,1.3281804,1.3281189,-0.0046281368
182083321746379648,G,5665.151,0.82769656,0.94598174,0.94442126,-0.16495861
1943399966173527296,G,5607.5063,1.0425779,1.0822517,1.0818521,-0.036926368
6096351728991117568,G,5335.478,1.5555232,1.4580097,1.4596366,0.11158261
6247648789580873856,G,5360.4272,1.5536866,1.4471171,1.445227,-0.13061142
2916442949023646464,G,5975.8423,2.9909556,1.6128527,1.6134663,0.038041823
6028661223445168000,G,5485.0796,1.0848166,1.0185595,1.1533615,13.234574
6402360280447029120,G,5384.745,0.7136334,0.97324425,0.97064509,-0.26706154
4487506659791966208,G,5416.6235,1.2968556,1.3154726,1.2931285,-1.6985631
1025634037052292992,G,5824.0864,1.5661789,1.2279029,1.2291878,0.10463858
2533250811594311808,G,5704.793,3.525438,1.96192,1.9221174,-2.0287552
6469215535217883776,G,5367.486,0.8350104,1.0556693,1.0567135,0.098915104
3769977569210958336,G,5309.8486,2.531984,1.8767151,1.8802663,0.18922441
1006681583327057664,G,5335.2993,0.660074,0.9621431,0.95089354,-1.1692185
6583245130221222912,G,5723.4077,0.99354404,1.0422206,1.0137651,-2.7302718
4833931373198448768,G,5746.545,0.7725468,0.89675653,0.88675151,-1.1156898
5298680026145601664,G,5989.4595,4.3295226,1.945437,1.9324039,-0.6699327
598043035981117568,G,5703.033,3.155577,1.8500056,1.8196203,-1.6424415
1592690769482779136,G,5587.2744,1.1124485,1.124872,1.1256234,0.066799598
5803126305872814208,G,5309.394,0.48968023,0.8262575,0.82702671,0.093095853
5694688208538093568,G,5609.258,0.99061453,1.0535289,1.0538885,0.034135254
1809175915988235648,G,5342.835,0.6812166,0.93278855,0.96327934,3.2687787
3153787342928313856,G,5642.1274,1.8887917,1.4178503,1.4383329,1.4446242
4763125195191732992,G,5732.124,0.58957857,0.8318176,0.77856137,-6.4023926
1589762907457297280,G,5425.385,0.5478352,0.83710945,0.83775495,0.077110668
6464279724441379456,G,5639.2104,1.169107,1.135108,1.1327751,-0.20552224
4317713442803773824,G,5686.8667,0.9811522,1.0225194,1.0204113,-0.20616827
5911454795652575616,G,5805.9824,1.3151225,1.1295347,1.1334042,0.34257867
1979747862099808512,G,5452.8647,1.0547636,1.151469,1.1507508,-0.06237281
5387236067025695872,G,5357.4263,2.5497212,1.8549347,1.8534766,-0.078608791
5683602004586212352,G,5362.9116,0.66742265,0.9423331,0.94635124,0.42640319
391621405882588544,G,5686.991,0.79691267,0.9312526,0.91958832,-1.252537
2591593784781907072,G,5322.711,1.2192994,1.3017089,1.2985018,-0.2463734
2129477122171165952,G,5347.1953,0.77829754,1.0263686,1.0279545,0.15451673
678291201375434112,G,5605.564,0.7364507,0.9110962,0.90988472,-0.13296997
4053536399682720000,G,5540.4653,1.0344293,1.0911262,1.1038526,1.1663555
5933798688692694528,G,5647.6064,2.319063,1.6006017,1.5906718,-0.62038337
2052043912713755776,G,5832.3154,2.095554,1.4622701,1.4178183,-3.0399154
882403303001938304,G,5970.7397,1.8025904,1.2560419,1.2547159,-0.10556741
6811961274126186112,G,5572.892,0.40669307,0.7803182,0.68410898,-12.329485
5793383567704135552,G,5381.388,1.0883155,1.1984172,1.2001678,0.14607268
5965497132194398080,G,5536.9595,0.62058586,0.86126584,0.85607419,-0.60279263
4602060623057206144,G,5962.492,1.0288349,1.0786238,0.95053998,-11.874745
3354160486546635776,G,5882.3267,1.2703155,1.0852164,1.0852022,-0.0013058438
2584343635172950144,G,5500.8633,1.4372629,1.3275131,1.3199563,-0.56924253
2071736234711054976,G,5852.136,1.8035636,1.3057618,1.3064418,0.052077747
2712905681518514048,G,5736.629,1.3609213,1.3822376,1.181017,-14.557601
6076483279013266816,G,5878.5464,1.3673764,1.1292131,1.1273462,-0.16532875
2041798457202591360,G,5427.011,0.66644853,0.9241643,0.92345357,-0.07690521
3509507151537016832,G,5859.723,2.4281592,1.5098712,1.5119505,0.13771222
4479705663467872640,G,5701.8813,0.9507624,0.9968754,0.9992009,0.23327875
1957139394754430080,G,5453.751,1.5831643,1.3976861,1.4093717,0.83606685
6220708246435532544,G,5431.2285,0.8799245,1.0663377,1.0594482,-0.64609234
3241260910320293120,G,5982.8047,3.1815922,1.6625813,1.6602205,-0.14199766
6471930882261978624,G,5339.3047,0.81096214,1.0523968,1.0524078,0.0010409031
1966309867190108672,G,5619.657,0.6444418,0.8540089,0.84688686,-0.83395394
4169716433223461504,G,5311.3823,1.4769267,1.4685543,1.4352168,-2.2700901
5978227174873905536,G,5373.4,1.1179402,1.2301137,1.220012,-0.8211998
3522418338624965888,G,5379.2617,0.55072176,0.8559572,0.85442497,-0.17900754
1106741642582268544,G,5614.4307,3.1270432,1.8887374,1.8689972,-1.0451534
5945546764277886720,G,5345.9067,0.5772229,0.8881738,0.88569091,-0.27955007
6806349852112918528,G,5345.769,0.59674644,0.89594257,0.90059121,0.51885447
1132108131746335744,G,5776.7676,0.8630279,0.9246136,0.92746128,0.30798569
5630495970925598464,G,5872.521,1.4070548,1.1459002,1.1459337,0.0029277143
4709418175342616192,G,5675.863,1.7793432,1.3780687,1.3794921,0.1032886
1970312093829431936,G,5764.995,1.903207,1.3893163,1.382924,-0.4601062
6281340815148512000,G,5316.3647,0.6021067,0.9134756,0.91466142,0.1298137
5549568616583444480,G,5526.8833,0.7264417,0.93369824,0.92959324,-0.43965002
3051524583929052288,G,5726.1353,0.9503683,0.9944883,0.9905489,-0.39612316
1980691861548163328,G,5497.542,1.8804519,1.5735265,1.5116358,-3.9332492
2207576807483344256,G,5516.328,2.344887,1.6815953,1.6765401,-0.30061651
1987442278818339968,G,5501.404,2.6093354,1.7993306,1.7781608,-1.1765366
2259825874907761408,G,5688.5747,1.3843803,1.1980739,1.211362,1.1091194
410361585147685248,G,5623.24,1.1127218,1.06814,1.1114072,4.0507083
5801805998566931584,G,5718.1094,0.82170206,0.98621535,0.92364573,-6.3444172
1742292073905005824,G,5463.61,0.9175513,1.0774789,1.0690769,-0.77978093
6140232585217134592,G,5556.3135,1.8819274,1.487825,1.4804069,-0.49858465
6772561069522793088,G,5595.685,0.90417063,1.0302154,1.0117468,-1.7926926
2436647445099739264,G,5405.0327,0.6450739,0.9158858,0.91592781,0.0045866038
2798908042229192704,G,5418.292,0.83304137,1.041285,1.035766,-0.53002217
4621688829758186624,G,5383.0933,2.0443509,1.6528723,1.6438685,-0.54473794
5590703957924629760,G,5740.992,0.85585684,0.91337013,0.9351469,2.3842223
3326269037646272640,G,5527.308,0.67159504,0.8926443,0.89367492,0.11545687
4756162194229972480,G,5603.1855,0.7892877,0.94298,0.9427593,-0.023404061
4455511562914767616,G,5371.223,0.53948313,0.8492563,0.84819504,-0.12496358
6561197997938929664,G,5468.267,1.1087887,1.1739529,1.1732164,-0.062734981
1804339748446407552,G,5459.691,1.3495504,1.3150231,1.2984092,-1.2633915
2835701755744344576,G,5529.4385,1.0231419,1.1004521,1.1021965,0.15851766
3425750925580246784,G,5931.5454,2.2951133,1.4422008,1.4345626,-0.52962026
3141920309630392320,G,5427.816,0.48248002,0.79359025,0.7854935,-1.0202687
1564365391446620800,G,5753.9854,2.2531843,1.5318274,1.5104766,-1.393811
5544598343002434944,G,5603.7363,0.88850904,1.0008403,1.0000661,-0.077354966
5032977921679494656,G,5663.643,1.3095602,1.1884544,1.1885683,0.0095863565
5911086012578629376,G,5310.5513,0.96692246,1.1545665,1.1616352,0.61223948
707325798768593024,G,5955.3477,3.0209155,1.632544,1.6327068,0.0099728211
