source_id,spec_class,teff_K,L_Lsun,scenario,A,eps,a_in_AU,a_out_AU,width_AU,d_a_in_AU,d_a_out_AU,d_width_AU,d_a_in_pct,d_a_out_pct,d_width_pct
3017687319737325568,M,3797.4001,0.09604847,lowA_midGH,0.1,0.6,0.21117559,0.3941016,0.18292601,0.024936225,0.046536659,0.021600433,13.389342,13.389342,13.389342
6358935446665335296,M,3633.0232,0.052834176,lowA_midGH,0.1,0.6,0.15662315,0.29229437,0.13567121,0.018494516,0.034514965,0.01602045,13.389342,13.389342,13.389342
4200548246799166592,M,3714.7542,0.1089038,lowA_midGH,0.1,0.6,0.22486404,0.41964736,0.19478332,0.026552597,0.049553175,0.023000578,13.389342,13.389342,13.389342
2834803725327199744,M,3460.3552,0.022719394,lowA_midGH,0.1,0.6,0.10270625,0.19167318,0.088966932,0.012127851,0.022633324,0.010505473,13.389342,13.389342,13.389342
3790547511917074688,M,3341.8967,0.022706639,lowA_midGH,0.1,0.6,0.10267741,0.19161937,0.088941954,0.012124446,0.02262697,0.010502524,13.389342,13.389342,13.389342
6283305092671286272,M,3580.771,0.0239155,lowA_midGH,0.1,0.6,0.10537516,0.19665397,0.091278811,0.012443004,0.02322147,0.010778466,13.389342,13.389342,13.389342
6583746709384685696,M,3467.867,0.03458473,lowA_midGH,0.1,0.6,0.12671869,0.23648586,0.10976716,0.01496331,0.027924935,0.012961624,13.389342,13.389342,13.389342
1846411835030507904,M,3519.0105,0.037694324,lowA_midGH,0.1,0.6,0.13229288,0.24688855,0.11459567,0.015621527,0.029153316,0.013531789,13.389342,13.389342,13.389342
2665575661607646592,M,3429.7961,0.02443234,lowA_midGH,0.1,0.6,0.1065077,0.19876756,0.092259856,0.012576738,0.023471049,0.010894311,13.389342,13.389342,13.389342
2146942447762060416,M,3387.6787,0.050100103,lowA_midGH,0.1,0.6,0.15251684,0.28463106,0.13211422,0.01800963,0.03361006,0.015600429,13.389342,13.389342,13.389342
4851012904810993536,M,3590.1697,0.039892685,lowA_midGH,0.1,0.6,0.13609593,0.2539859,0.11788997,0.016070601,0.029991391,0.01392079,13.389342,13.389342,13.389342
4509658627938075008,M,3497.4036,0.030912466,lowA_midGH,0.1,0.6,0.11980235,0.22357838,0.10377603,0.014146608,0.026400782,0.012254175,13.389342,13.389342,13.389342
1386463306264570752,M,3366.0613,0.017897794,lowA_midGH,0.1,0.6,0.091158726,0.17012288,0.078964155,0.010764286,0.020088603,0.0093243161,13.389342,13.389342,13.389342
3660079870186678016,M,3579.342,0.0306993,lowA_midGH,0.1,0.6,0.11938856,0.22280617,0.10341761,0.014097747,0.026309598,0.01221185,13.389342,13.389342,13.389342
2695207671774746880,M,3559.2244,0.029128926,lowA_midGH,0.1,0.6,0.11629492,0.21703272,0.1007378,0.013732441,0.025627852,0.011895412,13.389342,13.389342,13.389342
126176071753286016,M,3826.2783,0.05393633,lowA_midGH,0.1,0.6,0.15824835,0.29532735,0.137079,0.018686423,0.034873109,0.016186686,13.389342,13.389342,13.389342
2922259640417135104,M,3652.387,0.06323338,lowA_midGH,0.1,0.6,0.1713451,0.31976886,0.14842376,0.020232926,0.037759234,0.017526308,13.389342,13.389342,13.389342
3407901625612667264,M,3571.2378,0.02566266,lowA_midGH,0.1,0.6,0.10915643,0.20371069,0.094554255,0.012889508,0.024054748,0.01116524,13.389342,13.389342,13.389342
1913821660275130368,M,3719.6763,0.045922875,lowA_midGH,0.1,0.6,0.14602023,0.2725069,0.12648667,0.017242492,0.032178405,0.014935913,13.389342,13.389342,13.389342
4994849847724747520,M,3634.5374,0.065968715,lowA_midGH,0.1,0.6,0.17501187,0.32661189,0.15160002,0.020665909,0.038567278,0.017901369,13.389342,13.389342,13.389342
2317170315442746240,M,3306.461,0.02439883,lowA_midGH,0.1,0.6,0.10643464,0.1986312,0.092196565,0.012568111,0.023454948,0.010886837,13.389342,13.389342,13.389342
2089782003631665792,M,3715.4844,0.036519583,lowA_midGH,0.1,0.6,0.13021512,0.24301097,0.11279586,0.015376178,0.028695439,0.013319261,13.389342,13.389342,13.389342
6129794161126879104,M,3750.0027,0.05207293,lowA_midGH,0.1,0.6,0.15549073,0.29018101,0.13469028,0.018360796,0.034265414,0.015904618,13.389342,13.389342,13.389342
5585553909877319040,M,3543.6602,0.026951076,lowA_midGH,0.1,0.6,0.11186302,0.2087618,0.096898777,0.01320911,0.024651198,0.011442088,13.389342,13.389342,13.389342
4613015641519828864,M,3551.9768,0.038464677,lowA_midGH,0.1,0.6,0.13363787,0.24939861,0.11576074,0.015780347,0.02944971,0.013669363,13.389342,13.389342,13.389342
3383951204344435968,M,3752.445,0.055654027,lowA_midGH,0.1,0.6,0.16074845,0.29999311,0.13924466,0.018981642,0.035424055,0.016442412,13.389342,13.389342,13.389342
2542430732958201088,M,3304.0476,0.010334572,lowA_midGH,0.1,0.6,0.069269929,0.12927342,0.060003487,0.0081795938,0.015264979,0.0070853855,13.389342,13.389342,13.389342
5848306716154798080,M,3438.2815,0.01773037,lowA_midGH,0.1,0.6,0.090731354,0.16932531,0.078593954,0.010713821,0.019994423,0.0092806017,13.389342,13.389342,13.389342
532682837850771584,M,3450.4094,0.021467827,lowA_midGH,0.1,0.6,0.099837233,0.18631895,0.086481713,0.01178907,0.022001081,0.010212011,13.389342,13.389342,13.389342
5726413242163406848,M,3286.8357,0.011198386,lowA_midGH,0.1,0.6,0.072106798,0.13456766,0.06246086,0.0085145796,0.015890139,0.0073755592,13.389342,13.389342,13.389342
3732750480612664448,M,3591.7764,0.02214909,lowA_midGH,0.1,0.6,0.10140899,0.18925219,0.087843207,0.011974667,0.022347447,0.01037278,13.389342,13.389342,13.389342
4997067524022749184,M,3403.8992,0.014756352,lowA_midGH,0.1,0.6,0.082772867,0.15447296,0.071700097,0.0097740599,0.018240615,0.0084665551,13.389342,13.389342,13.389342
4369815106952432768,M,3737.626,0.12299535,lowA_midGH,0.1,0.6,0.23896971,0.44597173,0.20700202,0.028218235,0.052661634,0.024443399,13.389342,13.389342,13.389342
1558867313615733760,M,3519.8066,0.030446125,lowA_midGH,0.1,0.6,0.11889525,0.22188553,0.10299028,0.014039496,0.026200887,0.012161391,13.389342,13.389342,13.389342
3141424292447721344,M,3650.699,0.056653135,lowA_midGH,0.1,0.6,0.16218492,0.30267388,0.14048897,0.019151265,0.035740609,0.016589344,13.389342,13.389342,13.389342
2756934254559241088,M,3826.5051,0.05520451,lowA_midGH,0.1,0.6,0.16009795,0.29877913,0.13868118,0.01890483,0.035280705,0.016375875,13.389342,13.389342,13.389342
1316561412149439616,M,3566.4358,0.050497413,lowA_midGH,0.1,0.6,0.1531204,0.28575744,0.13263704,0.0180809,0.033743066,0.015662165,13.389342,13.389342,13.389342
3405610209020267136,M,3744.5615,0.06333541,lowA_midGH,0.1,0.6,0.17148328,0.32002674,0.14854346,0.020249243,0.037789685,0.017540442,13.389342,13.389342,13.389342
1934585387611184384,M,3610.173,0.08169774,lowA_midGH,0.1,0.6,0.19476168,0.36346952,0.16870784,0.022998023,0.042919534,0.01992151,13.389342,13.389342,13.389342
4088881708438225408,M,3608.1282,0.034486257,lowA_midGH,0.1,0.6,0.12653816,0.23614894,0.10961078,0.014941993,0.027885151,0.012943158,13.389342,13.389342,13.389342
2974631814486344192,M,3438.4949,0.06411552,lowA_midGH,0.1,0.6,0.17253614,0.32199161,0.14945547,0.020373567,0.038021702,0.017648135,13.389342,13.389342,13.389342
3489567783045854720,M,3362.2751,0.016670322,lowA_midGH,0.1,0.6,0.087977271,0.16418556,0.076208293,0.010388611,0.019387507,0.008998896,13.389342,13.389342,13.389342
1344032362275533312,M,3590.6565,0.035469223,lowA_midGH,0.1,0.6,0.12832886,0.23949079,0.11116193,0.015153443,0.028279766,0.013126323,13.389342,13.389342,13.389342
6601431430499879040,M,3829.2874,0.07243735,lowA_midGH,0.1,0.6,0.18339174,0.34225063,0.15885889,0.021655428,0.040413945,0.018758518,13.389342,13.389342,13.389342
855030857949204480,M,3469.8665,0.016060973,lowA_midGH,0.1,0.6,0.08635439,0.1611569,0.074802509,0.010196976,0.019029873,0.0088328969,13.389342,13.389342,13.389342
5076572217691119744,M,3617.871,0.04724637,lowA_midGH,0.1,0.6,0.14810943,0.27640583,0.1282964,0.017489191,0.032638801,0.01514961,13.389342,13.389342,13.389342
156420033158226432,M,3572.3281,0.038449343,lowA_midGH,0.1,0.6,0.13361123,0.24934889,0.11573766,0.015777201,0.029443839,0.013666638,13.389342,13.389342,13.389342
4984778664813291008,M,3344.9087,0.014756706,lowA_midGH,0.1,0.6,0.08277386,0.15447482,0.071700957,0.0097741771,0.018240834,0.0084666567,13.389342,13.389342,13.389342
2817623512545022720,M,3361.8748,0.011109188,lowA_midGH,0.1,0.6,0.071819049,0.13403065,0.062211604,0.0084806014,0.015826728,0.0073461264,13.389342,13.389342,13.389342
5550140431349442944,M,3686.564,0.045428835,lowA_midGH,0.1,0.6,0.14523266,0.27103712,0.12580446,0.017149493,0.032004848,0.014855355,13.389342,13.389342,13.389342
4238532598268280320,M,3579.9885,0.04886122,lowA_midGH,0.1,0.6,0.15061931,0.28108983,0.13047052,0.017785564,0.033191901,0.015406337,13.389342,13.389342,13.389342
1880939115778335104,M,3371.01,0.016638372,lowA_midGH,0.1,0.6,0.087892923,0.16402815,0.076135228,0.010378651,0.019368919,0.0089902683,13.389342,13.389342,13.389342
6032705016652758528,M,3477.0115,0.024812497,lowA_midGH,0.1,0.6,0.10733311,0.20030796,0.092974848,0.012674205,0.023652944,0.010978739,13.389342,13.389342,13.389342
4652098808829092352,M,3392.3147,0.02013968,lowA_midGH,0.1,0.6,0.096699622,0.18046345,0.083763829,0.011418571,0.021309647,0.0098910756,13.389342,13.389342,13.389342
1540040998784004608,M,3527.645,0.029101223,lowA_midGH,0.1,0.6,0.1162396,0.21692949,0.10068989,0.013725909,0.025615663,0.011889754,13.389342,13.389342,13.389342
6149594823648578176,M,3528.2144,0.01547572,lowA_midGH,0.1,0.6,0.084766436,0.15819342,0.073426981,0.010009466,0.018679937,0.0086704706,13.389342,13.389342,13.389342
684677302345595392,M,3558.2573,0.023162639,lowA_midGH,0.1,0.6,0.10370328,0.19353388,0.089830592,0.012245584,0.022853041,0.010607456,13.389342,13.389342,13.389342
5444123458616217216,M,3709.7979,0.04311397,lowA_midGH,0.1,0.6,0.14148406,0.26404137,0.12255732,0.016706847,0.03117877,0.014471923,13.389342,13.389342,13.389342
4356835857519714048,M,3583.4827,0.038664535,lowA_midGH,0.1,0.6,0.1339846,0.25004569,0.11606109,0.01582129,0.029526119,0.013704829,13.389342,13.389342,13.389342
3239334123569138304,M,3231.9792,0.0056769857,lowA_midGH,0.1,0.6,0.051340181,0.095812435,0.044472254,0.0060623973,0.01131381,0.0052514125,13.389342,13.389342,13.389342
6344352314707691136,M,3812.511,0.09224132,lowA_midGH,0.1,0.6,0.20694801,0.38621197,0.17926396,0.02443702,0.045605028,0.021168008,13.389342,13.389342,13.389342
2878651733645570432,M,3447.0962,0.019499857,lowA_midGH,0.1,0.6,0.095151186,0.17757372,0.082422532,0.011235728,0.020968419,0.0097326913,13.389342,13.389342,13.389342
1921738315793085056,M,3790.839,0.06780086,lowA_midGH,0.1,0.6,0.17742552,0.33111631,0.15369079,0.02095092,0.039099173,0.018148254,13.389342,13.389342,13.389342
5565267512326650240,M,3484.0525,0.07075619,lowA_midGH,0.1,0.6,0.18125113,0.33825576,0.15700463,0.021402658,0.039942219,0.018539561,13.389342,13.389342,13.389342
2587756454841346560,M,3680.243,0.042613443,lowA_midGH,0.1,0.6,0.14066039,0.26250422,0.12184383,0.016609586,0.030997259,0.014387673,13.389342,13.389342,13.389342
20599968821903872,M,3314.6174,0.011330067,lowA_midGH,0.1,0.6,0.072529508,0.13535653,0.062827023,0.0085644944,0.015983291,0.0074187968,13.389342,13.389342,13.389342
836579231769412224,M,3517.732,0.030777711,lowA_midGH,0.1,0.6,0.11954094,0.22309053,0.10354959,0.01411574,0.026343176,0.012227436,13.389342,13.389342,13.389342
5945890881363436800,M,3515.809,0.042918853,lowA_midGH,0.1,0.6,0.14116354,0.26344322,0.12227968,0.016669,0.031108139,0.014439139,13.389342,13.389342,13.389342
2311476017737461888,M,3545.398,0.054975674,lowA_midGH,0.1,0.6,0.15976578,0.29815923,0.13839345,0.018865607,0.035207505,0.016341899,13.389342,13.389342,13.389342
3685400493398387584,M,3658.5276,0.040541373,lowA_midGH,0.1,0.6,0.13719798,0.25604258,0.1188446,0.016200735,0.03023425,0.014033515,13.389342,13.389342,13.389342
6632750228946126464,M,3859.607,0.05067459,lowA_midGH,0.1,0.6,0.15338879,0.28625831,0.13286952,0.018112592,0.03380221,0.015689618,13.389342,13.389342,13.389342
1692132216006421504,M,3497.4958,0.017226944,lowA_midGH,0.1,0.6,0.089433992,0.16690414,0.077470144,0.010560625,0.019708524,0.0091478989,13.389342,13.389342,13.389342
2966396751570054016,M,3424.077,0.029571656,lowA_midGH,0.1,0.6,0.11717537,0.21867584,0.10150047,0.013836407,0.025821876,0.01198547,13.389342,13.389342,13.389342
189772172200435712,M,3444.552,0.014334987,lowA_midGH,0.1,0.6,0.081582526,0.15225152,0.070668991,0.0096335009,0.0179783,0.0083447992,13.389342,13.389342,13.389342
5870546812756319744,M,3801.0398,0.047205843,lowA_midGH,0.1,0.6,0.1480459,0.27628726,0.12824136,0.017481688,0.0326248,0.015143111,13.389342,13.389342,13.389342
2033055995440059136,M,3593.145,0.072409704,lowA_midGH,0.1,0.6,0.18335674,0.34218531,0.15882857,0.021651295,0.040406233,0.018754938,13.389342,13.389342,13.389342
4690808627510546944,M,3180.7751,0.0065343375,lowA_midGH,0.1,0.6,0.055080678,0.10279305,0.047712373,0.006504086,0.012138101,0.0056340153,13.389342,13.389342,13.389342
4553771859072871040,M,3634.5293,0.099026784,lowA_midGH,0.1,0.6,0.21442471,0.4001652,0.18574049,0.025319891,0.047252665,0.021932775,13.389342,13.389342,13.389342
4511651733281668608,M,3657.3467,0.041120175,lowA_midGH,0.1,0.6,0.13817389,0.25786384,0.11968996,0.016315973,0.03044931,0.014133337,13.389342,13.389342,13.389342
2561327459484523008,M,3388.8896,0.017142966,lowA_midGH,0.1,0.6,0.089215739,0.16649683,0.077281087,0.010534853,0.019660427,0.0091255746,13.389342,13.389342,13.389342
4102403949121938560,M,3385.8938,0.01475488,lowA_midGH,0.1,0.6,0.082768738,0.15446526,0.071696521,0.0097735723,0.018239705,0.0084661328,13.389342,13.389342,13.389342
4329066037795480832,M,3534.7537,0.03317871,lowA_midGH,0.1,0.6,0.12411613,0.23162889,0.10751275,0.014655993,0.02735141,0.012695417,13.389342,13.389342,13.389342
1433205714520848256,M,3490.874,0.024543218,lowA_midGH,0.1,0.6,0.10674911,0.19921807,0.092468964,0.012605244,0.023524247,0.010919003,13.389342,13.389342,13.389342
954723130563953024,M,3476.857,0.04019271,lowA_midGH,0.1,0.6,0.13660674,0.2549392,0.11833246,0.01613092,0.030103959,0.013973039,13.389342,13.389342,13.389342
5265139733168854144,M,3737.3018,0.05767285,lowA_midGH,0.1,0.6,0.16363801,0.30538569,0.14174768,0.019322851,0.036060827,0.016737976,13.389342,13.389342,13.389342
264666643674768000,M,3435.857,0.025220549,lowA_midGH,0.1,0.6,0.10821208,0.20194832,0.093736236,0.012777996,0.023846643,0.011068646,13.389342,13.389342,13.389342
3110052618667667968,M,3417.3315,0.044375017,lowA_midGH,0.1,0.6,0.14353829,0.26787504,0.12433675,0.016949417,0.03163146,0.014682043,13.389342,13.389342,13.389342
6730849785952199424,M,3678.748,0.04750682,lowA_midGH,0.1,0.6,0.1485171,0.27716664,0.12864953,0.01753733,0.03272864,0.01519131,13.389342,13.389342,13.389342
2753283738516158208,M,3324.0713,0.007571066,lowA_midGH,0.1,0.6,0.059289394,0.11064747,0.051358077,0.0070010633,0.013065574,0.0060645105,13.389342,13.389342,13.389342
3242743640406516736,M,3134.8157,0.015022212,lowA_midGH,0.1,0.6,0.083515183,0.15585829,0.072343111,0.0098617147,0.018404199,0.0085424841,13.389342,13.389342,13.389342
5723958406357164800,M,3396.679,0.02516891,lowA_midGH,0.1,0.6,0.10810125,0.20174147,0.093640224,0.012764908,0.023822217,0.011057309,13.389342,13.389342,13.389342
4182104802532006144,M,3676.2852,0.08532772,lowA_midGH,0.1,0.6,0.19904147,0.37145657,0.1724151,0.023503393,0.043862668,0.020359275,13.389342,13.389342,13.389342
5319697186606778368,M,3463.6736,0.017995832,lowA_midGH,0.1,0.6,0.091408053,0.17058818,0.079180129,0.010793728,0.020143547,0.009349819,13.389342,13.389342,13.389342
5801917976954182784,M,3472.4314,0.031732686,lowA_midGH,0.1,0.6,0.12138134,0.22652513,0.1051438,0.01433306,0.026748744,0.012415684,13.389342,13.389342,13.389342
5241973018875700992,M,3602.3728,0.056183938,lowA_midGH,0.1,0.6,0.16151192,0.30141792,0.139906,0.019071795,0.035592301,0.016520505,13.389342,13.389342,13.389342
1362754850568805248,M,3680.6794,0.042136837,lowA_midGH,0.1,0.6,0.13987157,0.26103212,0.12116054,0.01651644,0.030823428,0.014306988,13.389342,13.389342,13.389342
2662264173102862848,M,3463.8408,0.026750382,lowA_midGH,0.1,0.6,0.11144574,0.20798306,0.096537319,0.013159836,0.024559242,0.011399406,13.389342,13.389342,13.389342
4780118765874136192,M,3542.958,0.030291595,lowA_midGH,0.1,0.6,0.11859314,0.22132173,0.10272859,0.014003821,0.02613431,0.012130489,13.389342,13.389342,13.389342
4481330806060747136,M,3133.3223,0.0043864343,lowA_midGH,0.1,0.6,0.045128854,0.084220689,0.039091835,0.0053289458,0.0099450229,0.0046160771,13.389342,13.389342,13.389342
819985844663618048,M,3721.915,0.07971561,lowA_midGH,0.1,0.6,0.19238455,0.35903324,0.1666487,0.022717324,0.042395685,0.019678361,13.389342,13.389342,13.389342
2054069247487640320,M,3688.313,0.05179814,lowA_midGH,0.1,0.6,0.15507992,0.28941435,0.13433443,0.018312286,0.034174885,0.015862598,13.389342,13.389342,13.389342
6408174978970605824,M,3442.1438,0.016048344,lowA_midGH,0.1,0.6,0.086320432,0.16109353,0.074773094,0.010192967,0.01902239,0.0088294235,13.389342,13.389342,13.389342
5765716311792111360,M,3480.4185,0.026259048,lowA_midGH,0.1,0.6,0.11041752,0.20606416,0.095646642,0.01303842,0.024332653,0.011294233,13.389342,13.389342,13.389342
1149608813511503360,M,3164.254,0.002940745,lowA_midGH,0.1,0.6,0.036951084,0.068959112,0.032008028,0.004363291,0.0081428917,0.0037796007,13.389342,13.389342,13.389342
1134028218349967744,M,3450.131,0.01748584,lowA_midGH,0.1,0.6,0.090103517,0.16815362,0.078050105,0.010639684,0.019856067,0.0092163824,13.389342,13.389342,13.389342
2446401144030368128,M,3538.8835,0.08454643,lowA_midGH,0.1,0.6,0.19812813,0.36975207,0.17162394,0.023395543,0.043661395,0.020265852,13.389342,13.389342,13.389342
632645972577236608,M,3209.221,0.005741865,lowA_midGH,0.1,0.6,0.051632717,0.096358374,0.044725657,0.0060969408,0.011378276,0.0052813351,13.389342,13.389342,13.389342
5591950563593962240,M,3447.488,0.017691867,lowA_midGH,0.1,0.6,0.090632785,0.16914136,0.078508571,0.010702182,0.019972701,0.0092705195,13.389342,13.389342,13.389342
2975250053557239424,M,3367.2036,0.011200411,lowA_midGH,0.1,0.6,0.072113317,0.13457982,0.062466507,0.0085153494,0.015891575,0.007376226,13.389342,13.389342,13.389342
4340965124431227904,M,3691.1409,0.039173026,lowA_midGH,0.1,0.6,0.13486276,0.25168454,0.11682178,0.015924986,0.029719639,0.013794654,13.389342,13.389342,13.389342
1651644276566526976,M,3339.5417,0.011881128,lowA_midGH,0.1,0.6,0.074272378,0.13860912,0.064336744,0.0087702976,0.016367367,0.0075970691,13.389342,13.389342,13.389342
4715854647691365248,M,3477.7312,0.015740566,lowA_midGH,0.1,0.6,0.085488691,0.15954131,0.074052617,0.010094752,0.0188391,0.0087443475,13.389342,13.389342,13.389342
1002049267822985472,M,3433.2322,0.016086396,lowA_midGH,0.1,0.6,0.086422708,0.1612844,0.074861688,0.010205044,0.019044929,0.008839885,13.389342,13.389342,13.389342
3377406185283442944,M,3634.8047,0.038063593,lowA_midGH,0.1,0.6,0.1329393,0.24809492,0.11515562,0.015697857,0.029295766,0.013597909,13.389342,13.389342,13.389342
2550205620196711296,M,3323.776,0.011827128,lowA_midGH,0.1,0.6,0.074103401,0.13829377,0.064190371,0.0087503443,0.016330129,0.007579785,13.389342,13.389342,13.389342
2286061150059978496,M,3415.1785,0.028408907,lowA_midGH,0.1,0.6,0.11484861,0.21433359,0.099484977,0.013561657,0.025309131,0.011747474,13.389342,13.389342,13.389342
5664182872598207616,M,3685.0222,0.032276742,lowA_midGH,0.1,0.6,0.12241745,0.22845876,0.10604131,0.014455407,0.026977072,0.012521665,13.389342,13.389342,13.389342
5244051340668601600,M,3764.0735,0.042534128,lowA_midGH,0.1,0.6,0.14052942,0.26225981,0.12173039,0.016594121,0.030968398,0.014374277,13.389342,13.389342,13.389342
4241802236616425344,M,3691.9614,0.06956566,lowA_midGH,0.1,0.6,0.17971981,0.33539797,0.15567816,0.021221836,0.039604764,0.018382928,13.389342,13.389342,13.389342
479355669211232000,M,3589.557,0.1014612,lowA_midGH,0.1,0.6,0.21704435,0.40505405,0.18800969,0.025629226,0.047829955,0.022200729,13.389342,13.389342,13.389342
4698089735243057152,M,3719.025,0.061138153,lowA_midGH,0.1,0.6,0.16848244,0.31442649,0.14594405,0.019894895,0.037128391,0.017233496,13.389342,13.389342,13.389342
238418002589042048,M,3658.2786,0.048673805,lowA_midGH,0.1,0.6,0.15033017,0.28055023,0.13022006,0.017751422,0.033128183,0.015376762,13.389342,13.389342,13.389342
127067294647571328,M,3606.95,0.046136934,lowA_midGH,0.1,0.6,0.14636015,0.27314128,0.12678113,0.017282631,0.032253314,0.014970683,13.389342,13.389342,13.389342
1400160541087370240,M,3320.7573,0.005373252,lowA_midGH,0.1,0.6,0.049947884,0.093214094,0.043266209,0.0058979909,0.01100699,0.0051089993,13.389342,13.389342,13.389342
6587350706637797120,M,3377.7344,0.015245091,lowA_midGH,0.1,0.6,0.084132444,0.15701024,0.072877799,0.0099346027,0.018540224,0.0086056216,13.389342,13.389342,13.389342
3580384763440001664,M,3262.398,0.008454267,lowA_midGH,0.1,0.6,0.062652221,0.11692327,0.054271049,0.0073981558,0.013806638,0.0064084827,13.389342,13.389342,13.389342
5547401062554799360,M,3438.7705,0.045736406,lowA_midGH,0.1,0.6,0.14572347,0.27195309,0.12622961,0.01720745,0.032113008,0.014905559,13.389342,13.389342,13.389342
5317495105329843456,M,3658.9092,0.07025696,lowA_midGH,0.1,0.6,0.18061057,0.33706034,0.15644977,0.02132702,0.039801061,0.018474041,13.389342,13.389342,13.389342
959964880451517568,M,3408.1907,0.019399082,lowA_midGH,0.1,0.6,0.094904998,0.17711428,0.082209277,0.011206657,0.020914167,0.0097075096,13.389342,13.389342,13.389342
2333762701819511552,M,3376.1362,0.02630136,lowA_midGH,0.1,0.6,0.11050644,0.20623011,0.095723671,0.013048921,0.024352249,0.011303328,13.389342,13.389342,13.389342
6702672223510491392,M,3662.9448,0.018888576,lowA_midGH,0.1,0.6,0.093647913,0.17476827,0.081120356,0.011058217,0.020637143,0.0095789266,13.389342,13.389342,13.389342
2395658510609785728,M,3797.6753,0.05282334,lowA_midGH,0.1,0.6,0.15660709,0.29226439,0.1356573,0.018492619,0.034511426,0.016018807,13.389342,13.389342,13.389342
6288424109572506496,M,3552.704,0.04230964,lowA_midGH,0.1,0.6,0.14015809,0.26156681,0.12140873,0.016550273,0.030886567,0.014336294,13.389342,13.389342,13.389342
4520124531224159616,M,3468.72,0.033140518,lowA_midGH,0.1,0.6,0.12404468,0.23149554,0.10745086,0.014647555,0.027335663,0.012688108,13.389342,13.389342,13.389342
4225593609845692928,M,3599.9373,0.02611555,lowA_midGH,0.1,0.6,0.11011541,0.20550035,0.095384944,0.013002746,0.024266076,0.01126333,13.389342,13.389342,13.389342
323912109749943808,M,3595.2148,0.0411675,lowA_midGH,0.1,0.6,0.13825337,0.25801219,0.11975881,0.016325359,0.030466827,0.014141468,13.389342,13.389342,13.389342
55865086295744768,M,3497.083,0.072028175,lowA_midGH,0.1,0.6,0.18287305,0.34128263,0.15840958,0.021594179,0.040299641,0.018705462,13.389342,13.389342,13.389342
3751851334048734080,M,3817.418,0.08285779,lowA_midGH,0.1,0.6,0.19613955,0.36604093,0.16990138,0.023160726,0.043223173,0.020062447,13.389342,13.389342,13.389342
1951453918910389888,M,3470.4229,0.033099778,lowA_midGH,0.1,0.6,0.12396841,0.2313532,0.10738479,0.014638549,0.027318856,0.012680307,13.389342,13.389342,13.389342
2650150746124753664,M,3848.4822,0.11698231,lowA_midGH,0.1,0.6,0.23305509,0.43493371,0.20187862,0.02751982,0.051358233,0.023838413,13.389342,13.389342,13.389342
1582258598862940800,M,3730.8506,0.053909127,lowA_midGH,0.1,0.6,0.15820844,0.29525287,0.13704443,0.018681711,0.034864314,0.016182603,13.389342,13.389342,13.389342
74910831007645184,M,3589.7166,0.035630994,lowA_midGH,0.1,0.6,0.12862117,0.24003631,0.11141514,0.015187961,0.028344183,0.013156222,13.389342,13.389342,13.389342
3358262382175441664,M,3435.4722,0.025998583,lowA_midGH,0.1,0.6,0.10986853,0.20503963,0.095171098,0.012973595,0.024211674,0.011238079,13.389342,13.389342,13.389342
1954275712421697280,M,3591.0784,0.023197021,lowA_midGH,0.1,0.6,0.10378022,0.19367746,0.089897238,0.012254669,0.022869996,0.010615326,13.389342,13.389342,13.389342
1048889974994492288,M,3529.6558,0.021695422,lowA_midGH,0.1,0.6,0.10036506,0.18730399,0.08693893,0.011851397,0.022117398,0.010266001,13.389342,13.389342,13.389342
6792150518432402816,M,3465.8877,0.019473312,lowA_midGH,0.1,0.6,0.0950864,0.17745281,0.082366413,0.011228078,0.020954142,0.0097260646,13.389342,13.389342,13.389342
6686272736996492544,M,3437.2434,0.024615014,lowA_midGH,0.1,0.6,0.10690513,0.19950924,0.092604115,0.012623667,0.023558629,0.010934962,13.389342,13.389342,13.389342
484565876855662080,M,3662.4985,0.045864735,lowA_midGH,0.1,0.6,0.14592777,0.27233435,0.12640658,0.017231573,0.032158029,0.014926455,13.389342,13.389342,13.389342
2492139384636818432,M,3605.376,0.046224725,lowA_midGH,0.1,0.6,0.14649934,0.27340103,0.12690169,0.017299066,0.032283985,0.014984919,13.389342,13.389342,13.389342
4531335534045026816,M,3733.0305,0.06659525,lowA_midGH,0.1,0.6,0.17584099,0.32815921,0.15231822,0.020763813,0.03874999,0.017986177,13.389342,13.389342,13.389342
2497022689437881216,M,3760.6963,0.038521055,lowA_midGH,0.1,0.6,0.13373577,0.24958131,0.11584554,0.015791907,0.029471284,0.013679377,13.389342,13.389342,13.389342
4218744343896536960,M,3181.327,0.0038481709,lowA_midGH,0.1,0.6,0.04226936,0.078884223,0.036614863,0.0049912884,0.0093148775,0.0043235891,13.389342,13.389342,13.389342
6111409231496827264,M,3804.6453,0.06124351,lowA_midGH,0.1,0.6,0.16862755,0.3146973,0.14606975,0.01991203,0.037160368,0.017248339,13.389342,13.389342,13.389342
4202280046335094784,M,3601.5046,0.03785177,lowA_midGH,0.1,0.6,0.13256888,0.24740363,0.11483475,0.015654117,0.029214138,0.01356002,13.389342,13.389342,13.389342
612208314864479744,M,3562.6768,0.038846657,lowA_midGH,0.1,0.6,0.13429979,0.25063389,0.11633411,0.015858508,0.029595576,0.013737068,13.389342,13.389342,13.389342
1631344203836534272,M,3433.3699,0.023064675,lowA_midGH,0.1,0.6,0.10348375,0.19312418,0.089640426,0.012219661,0.022804662,0.010585001,13.389342,13.389342,13.389342
